Class,_RMSenergy_Mean,_Lowenergy_Mean,_Fluctuation_Mean,_Tempo_Mean,_MFCC_Mean_1,_MFCC_Mean_2,_MFCC_Mean_3,_MFCC_Mean_4,_MFCC_Mean_5,_MFCC_Mean_6,_MFCC_Mean_7,_MFCC_Mean_8,_MFCC_Mean_9,_MFCC_Mean_10,_MFCC_Mean_11,_MFCC_Mean_12,_MFCC_Mean_13,_Roughness_Mean,_Roughness_Slope,_Zero-crossingrate_Mean,_AttackTime_Mean,_AttackTime_Slope,_Rolloff_Mean,_Eventdensity_Mean,_Pulseclarity_Mean,_Brightness_Mean,_Spectralcentroid_Mean,_Spectralspread_Mean,_Spectralskewness_Mean,_Spectralkurtosis_Mean,_Spectralflatness_Mean,_EntropyofSpectrum_Mean,_Chromagram_Mean_1,_Chromagram_Mean_2,_Chromagram_Mean_3,_Chromagram_Mean_4,_Chromagram_Mean_5,_Chromagram_Mean_6,_Chromagram_Mean_7,_Chromagram_Mean_8,_Chromagram_Mean_9,_Chromagram_Mean_10,_Chromagram_Mean_11,_Chromagram_Mean_12,_HarmonicChangeDetectionFunction_Mean,_HarmonicChangeDetectionFunction_Std,_HarmonicChangeDetectionFunction_Slope,_HarmonicChangeDetectionFunction_PeriodFreq,_HarmonicChangeDetectionFunction_PeriodAmp,_HarmonicChangeDetectionFunction_PeriodEntropy
angry,0.4039545835732561,0.30946663787147555,1.1464937939209738,120.95253673767301,0.653316386165286,0.7844441951671656,0.1446625136703632,0.9380729772805079,0.12723929462376893,0.30780839749036987,0.3852420817052749,0.6454308412426265,0.554679566535372,0.4582963148254017,0.497000663843069,0.25549424411935795,0.1256919013789567,0.6816279055840151,0.6734265281340464,0.8961235937892646,0.302495725796198,0.6732038025752306,0.4290733179088171,0.7976187462983706,0.7554906941695354,0.5528023498061142,0.41511746083350337,0.7402330446520653,0.6617261308141413,0.32888989947845443,0.16805033163014227,0.42786677482955093,0.6823321241397644,0.6522342930085661,0.1854761529843154,0.16935777117642897,0.64251118020113,0.17733882430741083,0.4666053297678714,0.29630164239454354,0.733632850418431,0.22238432411133294,0.6857883745870899,0.33721720067376215,0.5630487135585717,0.007422854662149647,0.05072833830142964,0.4448585149331715,0.5617265158541529,0.2187005430655692
happy,0.22782664738091446,0.6403681574565332,0.6407136201142827,93.11294698060365,0.6950504302965188,0.20644942606996336,0.4110162707282573,0.9119694014459183,0.5170805324849544,0.53157812864675,1.076486646491935,0.1501644585378073,0.6991075916605276,0.9159965699520249,0.4187855183753635,0.7149076967137116,0.25449512569727384,0.32831690110816214,0.5962416040119086,0.6996416682776475,0.7802341281015615,0.8924071467348733,0.48313836036120444,0.7984029387931469,0.4144237891377128,0.7255228278970669,0.5518721994630454,0.611419476770481,0.6058769685055093,0.09882374755054696,0.21896953528480667,0.5256353599543806,0.060698267987618945,0.5868808226749767,0.6000018424684505,0.473569155811674,0.17243839363510086,0.6934923242579829,0.750722317990856,0.45969301120802525,0.5092033038580676,0.3982124576628629,0.5520516035313034,0.29023256536228803,0.4913589400390492,0.7264294001243413,1.08640604047411,0.1499821913995653,0.4740468788992583,0.20488487869197947
relax,0.8980062246440208,0.3530655076700254,0.1391998015535515,131.90934994242866,0.9360777786857778,0.6658994671401907,0.5511994693204794,0.6022852306939985,0.8537101657063887,0.28145018249646253,0.47203822397842177,0.3868274628726166,0.20803367317707244,0.4179061851457994,0.7769302739956121,0.6416505370981813,0.6610776250270501,0.5366189029133296,0.6308309456821471,0.2998524144129736,0.4226225285181927,0.5480010592421691,0.5693789647204726,0.5800469637304683,0.4654161794959055,0.40564414971741747,1.2894428207610744,0.7266968182330997,0.6032868689881556,0.4416978754484015,0.3871952932640309,0.4672998515682611,0.44503175367377257,0.024784476927079253,0.08997457796208222,0.2773885461656163,0.43305303030454523,0.36124271210397246,0.6467592261405407,0.11081977903878759,0.2532603275431824,0.6366533922295431,0.46494710954371393,0.44525467967860355,1.0128117358173658,0.32654889552454436,0.475171415551992,0.4318932747672821,0.011351748879181112,0.42240079906100775
sad,0.7202655468451664,0.6351473854530603,0.6547707923470025,81.22455096802503,0.33597569099858965,0.8173139179746551,0.3756707134105826,0.5735205096983035,0.5408336701693847,0.8654292540642796,0.7428530894180899,0.1761853448332198,0.20311170830623998,0.6447274545172835,0.48391558815520835,0.386207054011559,0.7539069709986177,0.5468648455222277,0.513114346722361,0.6949571601887624,0.4062227512641089,0.8921297463681386,0.302988094191748,0.664232266585522,0.8584582096649613,0.15567612768197497,0.4141662060368877,0.7855518482213895,0.7893111369327563,0.4571260999029402,0.31633222658078514,0.7389839555826906,0.6179180988547667,0.17315666100685567,0.1663395326407607,0.4528301232791511,0.5158951768501682,0.34897457022311806,0.49821667646651274,0.2761620728566336,0.023262910405886184,0.2850575503768766,0.4501361381935604,0.26611168697653187,0.2103491840851287,0.046087756030295635,0.37147779890802557,0.7244139429124359,0.8140493598534206,0.7969283460346137
angry,0.29602261621286174,0.211573419092409,0.6241586537449738,131.75500057989626,0.6000424013001243,0.003515818559440831,0.2832788537791333,0.4925778024285054,0.6218045486576068,0.6918268406506217,0.5360633805705101,0.5826959516345591,0.5212163645902761,0.6714048435546207,0.5782164128727277,0.5164344150118219,0.4329078002156548,0.5203228562606202,0.6211478447098187,0.5668688472245154,0.5952066045863135,0.8356804653377963,0.5662909806866468,0.3377503698817106,0.7209016964985423,0.15845041558277057,0.2296466548151782,0.5839618161800173,0.6290991669466447,0.18873719412400125,0.4042956297533125,0.34847904194508533,0.2937319511606115,0.6101774193421605,0.56551510186249,0.40310008043575113,0.28529035508517986,0.13343030269991055,0.6359859304687948,0.5549762490956491,0.2623218819540977,0.4918741820010496,0.4210200429843744,0.2643723138600143,0.6088028820724006,0.31462543752181876,0.4140608701224725,0.5303652660498864,0.37513720177869664,0.667271302566881
happy,0.9672666259195652,0.3114254668482143,0.0837186759239889,0.08700837381308002,0.46238296462625444,0.33420885246845433,0.5519651252667701,0.5331494180065252,0.09919578834647597,0.04627904262964849,0.5739833100865238,0.5338572086799892,0.39354550040836217,0.08571410371692384,0.6178478156912477,0.8179748863559859,0.5694956100547306,0.2881315273587338,0.5111380413927878,0.15847147976657877,0.7644901784596981,0.5204610836323847,0.057960772061692034,0.42483140988907936,0.6158253775585577,0.4167380947561194,0.43102606963995654,0.19389944823818206,0.6416352467704141,0.33788269999521564,0.03911134425125817,0.40718565733240153,0.5786329361632461,0.334372866912782,0.7810392360531362,0.49428448613931103,0.4588773561145026,0.38399055782261665,0.3592036148758553,0.3718041237090705,0.3443448923415896,0.4577395370834116,0.2321701033099057,0.14262913329602675,0.2192012372811556,1.0114136369192885,0.632585725417645,0.5761230504200362,0.23562133242664213,0.6558355751687072
relax,0.4708571633866678,0.5535422352829376,0.255844921034111,108.01344287087883,0.39404161544837923,0.30859721074245305,0.6835265839518122,0.11557304786749939,0.6411940660785377,0.6711215333882491,0.28008908111218983,0.2949178847168832,0.44424357968339945,0.5705090526155552,0.46178625204644363,0.6083906150479699,0.9407449131343497,0.3730708077125715,0.07120500732414486,0.7064808957576633,0.9208286439818825,0.5981920907627811,0.228062831161583,0.46902690919119977,0.22036912894709193,0.660713873490737,0.16217739932539138,0.42496780329295003,0.2489155434265234,0.5317061712837404,0.4084145807155606,0.544190525812566,0.3925326639784933,0.210055118386407,0.548877018786745,0.39706776192433346,0.19845623294563108,0.8700973740017505,0.4604940294197917,0.39539023768159814,0.6926942528969322,0.6948412484692046,0.40462981838906825,0.3623038990522659,0.2529992954992648,0.4632018123079971,0.45023436156003255,0.5462067584054136,0.5831901196592526,0.639957112207015
sad,0.5594106640749897,0.19731434334270886,0.26538322356472877,72.67961902681634,0.42943985201919277,0.7626935726180284,0.20926525328677176,0.410646237957325,0.7382523745535124,0.42503063137584696,0.6151039124607061,0.4651144892680241,0.5641958143311807,0.44288186404761487,0.6667663681820886,0.11373589814839119,0.40917199790286374,0.574143169173577,0.6334238120015483,0.873238155688457,0.4022438332836059,0.8698704404652182,0.33524404333508234,0.8321616028861609,0.7043667816745931,0.2716353550919443,0.5767598093129555,0.4871910411169521,0.65639614841875,0.44418210289167265,0.42318844358456714,0.8422736456907128,0.36903302962644563,0.5858881582422039,0.37080676511548605,0.7461501359110942,0.25931809485050933,0.28433175114543296,0.6553865884467481,0.332939775149828,0.7303935845224032,0.5230261738200361,0.4026007718554056,0.028816808170580965,0.4951704239320411,0.5254075133833561,0.7918044333260932,0.897111794060028,0.3287532052140631,0.7002954409970457
angry,0.6913505390033374,0.7683531756026113,0.6246724780338861,2.875115451911503,0.46114439186806006,0.2110731062707712,0.4493485567704815,0.7450010590334735,0.5762877089687432,0.7870227165993582,0.5854384801783848,0.17541851508277434,0.13021175164318366,0.5372021904198976,0.4465183834122087,0.25576356515452947,0.07484318758715552,0.3163141966318227,0.451377128783806,0.6664694559265976,0.547157770391995,0.9020168117931823,0.24109898598865143,0.7202647230143584,0.511824685782182,0.6736672810296461,0.3908712841836141,0.7679200934726474,0.5738061895863107,0.33013875377056257,0.496993992771703,0.44011103526572526,0.48314265135388235,0.1700238090901089,0.41176025244470327,0.48743467991376443,0.39889047750635537,0.6866812591742752,0.5158315958602856,0.42660194583051503,0.44960346775447657,0.41520033235384207,0.5243287841215774,0.02690843297921161,0.42461842605766326,0.12889023295164354,0.8195702368648716,0.48478761999926806,0.4516647625800943,0.7241993330083087
happy,0.6055811993624687,0.21784137140519821,0.4822736593681578,83.24165133868075,0.06386677784848649,0.32743094169069886,0.4541149194958836,0.47126226712703934,0.12944214408067284,0.7879163957618689,0.4744742352771403,0.5093882691651407,0.6001604095849592,0.3029809365240822,0.6140889932831741,0.40823133849545423,0.27585361483820203,0.6433618733388498,0.872918464700452,0.6812073433714579,0.7307443912851077,0.36984234835942525,0.1005950677078859,0.8725343805249604,1.01362872235119,0.8857016934424204,0.41605351525506257,0.21134141531778894,0.23357932554510835,0.07906685809648784,0.47315534539748866,0.9014194895206136,0.36069815685050816,0.47724776025805954,0.705319492912924,0.3247597108844614,0.7917937113988798,0.819045275765925,0.3475212351046643,0.30455247299701094,0.547071567404444,0.298871145507096,0.18401466747716952,0.5064355588528581,0.8041118468192701,0.5388779009408902,0.18428381156795554,0.19261843719565347,0.5268073221047882,0.3750322413737419
relax,0.414726766964598,0.7554907887650008,0.6832948293556395,168.90713402488063,0.2523441941556856,0.414202107828322,0.6897454238650282,0.612019585253223,0.8830950956469055,0.6051341764760173,0.9620272760263882,0.6350044504307852,0.765541861897165,0.4191212633038857,0.5035718029709972,0.7277361009598687,0.9032445426482636,0.6823092373276882,0.47920705701634514,0.8443337573820855,0.04799466406997044,0.14444137462328155,0.6704085559170972,0.5035270890632813,0.6513784127810414,0.5161018806079856,0.6427364236509682,0.29639929475170235,0.6426215215199227,0.7486036320518961,0.8051376509828081,1.0033885736621748,0.4355733174423028,0.47135828473913194,0.09963149017262594,0.29885143662439934,0.35452734445501366,0.6258243327553306,0.2582853729630691,0.5987014286624054,0.4053242319605193,0.32968234590658996,0.4906420482945901,0.24831342909184248,0.3927406879768336,0.07380352355247138,0.4380114481680276,0.3800079634628184,0.37100475266273014,0.6042182656475101
sad,0.6646579881976274,0.5580486261605819,0.7488537976123686,128.77809629151827,0.4262359525485894,0.38428592857140503,0.5782055591917116,0.6434417774754753,0.8494610767578745,0.7977932612350238,0.3646317483732078,0.4744984299681846,0.6677544512294424,0.766999444514743,0.734742367176198,0.4840305417921633,0.18649433689287087,0.2502659059386022,0.5681583785798536,0.5855563948560863,0.22533015664140377,0.5111424027223179,0.6578060892429458,0.21219333562321402,0.7762493004511036,0.4056172128600437,0.8144032781441628,0.3666368885560249,0.24334362927895525,0.3854657525395701,0.47621296923066997,0.4028800233071298,0.34626920283629925,0.48380687176191967,0.38212584415858347,0.3935377748305934,0.05705139732434263,0.4906970530038406,0.35531406646304337,0.7729702218041044,0.215084370049219,0.034672229702363076,0.5711849940761945,0.36216954856567923,0.24789174486721355,0.11756276124897713,0.8843491826710725,0.8535275976516954,0.12186418967653234,0.38544424268587474
angry,0.9160480136959748,0.38098436055553325,0.3773469414933368,85.86203361853158,0.21977575655796017,0.07380606394298894,0.7631368276836872,0.039265773438081075,0.561817863027189,0.7216448731894124,0.1371934252747104,0.2689328993512321,0.8032947970978974,0.63322293005676,0.3456785732802782,0.8005622508402928,0.8016339308635756,0.5672631732539268,0.2749599430315842,0.3966378241320511,0.5715966859888475,0.45285129271312796,0.7347392945587128,0.11755647997266594,0.12643411773344032,0.5452177778706081,0.3771138965482739,0.34323784632556475,0.057985820206400696,0.5048864611995454,0.4868112229998086,0.6633697454879351,0.40156897327274943,0.38709188925669086,0.6638234664329602,0.13990993410266497,0.4976536683413525,0.06746968723754351,0.2160074714786669,0.16857152428405917,0.5642518892003421,0.3498951811429977,0.43339474887697865,0.13786933116807806,0.4250766260167777,0.3091336741727221,0.595863753713554,0.2522272161670966,0.8324485913012689,0.08110488759397638
happy,0.2983700418858597,0.919300127491524,0.3912153130094914,34.2560667797794,0.5547678906344171,0.38115193944636444,0.2910324360954236,0.2260322973003207,1.1920934014064857,0.4371120249539659,0.01860815991678072,0.8734274397513835,0.6527677262776427,0.30838339224505307,0.2667202278284646,0.6683681990395577,0.43827041812763634,0.018505545388724676,0.9468099911511672,0.39150238444601076,0.8738929341206065,0.8196087394914288,0.24974761387929645,0.758297466090787,0.3371393625340797,0.03332485329901452,0.3938504584944644,0.5994093754440697,0.3843158380009156,0.4232379147687247,0.7858915112321532,0.5266234950725229,0.22451260696852376,0.5601029811780622,0.45919682736496237,0.10614432414084751,0.4764563445490645,0.49072386660420936,0.375643024939379,0.6191182963886362,0.2692738683894403,0.4225857238816203,0.09447663786795356,0.3715170678661488,0.9882649238849741,0.2512859118831147,0.31004946700305624,0.32249613927711196,0.5324995564503988,0.23424093178657046
relax,0.605311844672745,0.7117099863672913,0.6335868033634461,11.579228718096369,0.7487919162896515,0.73434185356342,0.7075403430865761,0.5932105621639563,0.5550473285512832,0.7580973495315992,0.9808783719008636,0.2617398841587876,0.769531348948693,0.4784457254981368,0.46758173699284983,0.1158673274044904,0.4288026476211512,0.25068376050789615,0.3840363926235136,0.22545340405546255,0.3877729031717484,0.3984724107441492,0.5241887296097001,0.09631253442716725,0.13862046306366915,0.5904785676826316,0.30064047073247524,0.7686324475574828,0.5563174305037617,0.6516905375516018,0.8526730801052237,0.42257229704835686,0.2766881981393251,0.5952742888050123,0.5243543151289188,0.3688704525251935,0.6654229113337656,0.36678813243977365,0.37799576819777714,0.43274740559196256,0.21609267621750483,0.37575775950959545,0.7410724533387455,0.3773632539180352,0.507765856599733,0.4595581797085826,0.5827167571015878,0.6874416571222963,0.6523097077224382,0.41703378454450524
sad,0.5811953985275287,0.6199849352870697,0.24820125311825542,108.4115270591847,0.04032597157559048,0.6206334274552963,0.6650857636406704,0.6868865314466148,0.4012382869576081,0.5772617087560087,0.8559884613852917,0.8534424120728147,0.49270682519335984,0.5348299076823899,0.7777277861836083,0.1247994961844563,0.41923106433074386,0.8338926138841892,0.7438001354211915,0.5923159444124761,0.12354189866734488,0.4875224417397095,0.35252115093751674,0.5827597257043033,0.29766332880127994,0.24356915125634815,0.016216319420910397,0.8054511712441754,0.40005737213923565,0.5392864459256337,0.4994404708814547,0.23314151675987504,0.1438134567867827,0.20618790188317176,0.2667896075222651,0.4815941492345865,0.23628689083450893,0.7686555324808733,0.5629009842133635,0.6012748316399625,0.38138315335410605,0.6356023979685922,0.3887783858183089,0.30386062436741224,0.5424936349373174,0.675455760135836,0.6592270197507463,0.3812186803888492,0.36675157014351156,0.6599757392880211
angry,0.6788091459728082,0.40166221879428177,0.10320298258038652,89.63419519958778,0.6558814497064647,0.9513542116049452,0.2005105094148345,0.3933571867923566,0.40264910961865585,0.8389513348578753,0.4912646248853418,0.2731683601569336,0.6396738207304548,0.3988403699897634,0.1939031816605114,0.2768066731809623,0.9335104886056548,0.5960523054123655,0.5269400138631357,0.4375265660469885,0.5730372105296997,0.5700589865006235,0.5730422070518315,0.5287112725694383,0.7171995845763873,0.5057760865001828,0.25551529111184035,0.34689427727478295,0.0052453266275719335,1.0067042790105982,0.7156886479881717,0.29248237621769074,0.3334891751275745,0.28256142939013457,0.7402031786284391,0.11805249135846976,0.41487196029371204,0.3880673092000346,0.5256527436428458,0.4059350351084702,0.049041666533518394,0.3163075979579856,0.22424375787588482,0.32096812851713197,0.8585442591300816,0.06514368894193046,0.29994431615002404,0.36182676155412574,0.4045922261466972,0.685031416026311
happy,0.45661389560965315,0.6039506814301113,0.3435567390670559,111.49621727089686,0.6944494077194288,0.31692511256572786,0.6953395299516287,0.5130931921818921,0.7613650601205632,0.44964502498075665,0.5953111637905247,0.4898484420803675,0.47594693448985526,0.5647326070564225,0.634201867306226,0.18760877201899873,0.8584084022044695,0.03508423986255038,0.328796972565276,0.4764327323087748,0.603088992271487,0.8940431319353446,0.03542712794372316,0.3730764679025723,0.03170837194981635,0.507905493477562,0.5679208961250076,0.8976989355428131,0.5301586902233635,0.761006282360595,0.6459592703847647,0.39118795074870794,0.11471908864061332,0.4715844816022391,0.10612355429474939,0.670560406369481,0.3606136354421774,0.655544357672882,0.2826052551314893,0.4857650348837422,0.4481146719485361,0.35357865234984226,0.3419472670908164,0.3692583590175959,0.2684591841291979,0.19764116776023533,0.8107067233317069,0.6817919972230251,0.51647290215056,0.9162855956359454
relax,0.4330586203187888,0.8306758049972449,0.5438935212314555,48.76246249618049,0.9620100479427125,0.7476777116560213,0.4697447422476089,0.6817928148834872,0.3990741415005233,0.7072872587648855,0.09776964132098986,0.24504966657635158,0.7448149360717407,0.43758611544527015,0.5518855737221855,0.16330358447114135,0.9619667489255257,0.7976324109294192,0.4498286954061676,0.3988260357841685,0.7574010903549233,0.9956176125422319,0.7384400639528385,1.0429506668491504,0.2694121677345205,0.2951532923753023,0.20276472048666278,0.6104401624123699,0.5439008874510924,0.46201221913200363,0.7023146570308247,0.808082151303666,0.09206761787689807,0.29083320900048826,0.5892594023464851,0.31180855957061515,0.23579865039895254,0.6193036956231502,0.13211798991651455,0.3636348184996029,0.4723109029360333,0.25794281983221756,0.6072021227017949,0.22088353374569225,0.8521548733614799,0.46856342562605685,0.6678175341763384,0.6865059882457041,0.3431149993139818,0.013371637163972161
sad,0.5901889386659587,0.5180720867812174,0.6389565068937818,88.6736263808581,0.39239307529982104,1.0021182527454249,0.1319114846223055,0.6834876195910596,0.35634953545415227,0.4160553455648945,0.42072429185650856,0.29914143145718564,0.6428060525590599,0.8476608989874892,0.6175034153116654,0.5258454990530238,0.25338987522518835,0.6292063164561127,1.0390874079323247,0.40482634405122686,0.4060041051620335,0.3597277172547507,0.3776464413763949,0.18632488841809614,0.6012588464639282,0.2886119559113466,0.09743422030204996,0.6882974874331372,0.22949555373951597,0.4153327365290606,0.866610597797145,0.14769605049387163,0.09072139331681915,0.47040373708854993,0.6580746617590756,0.08661962190465518,0.4724021143368738,0.5295354428466127,0.011000935897181043,0.5991641707681873,0.5834521315596078,0.3053350652999706,0.7095656366477632,0.48408933312269975,0.5257794814293012,0.3871386524187666,0.25679302685426075,0.4906091226584522,0.6424397299260447,0.4189557847398397
angry,0.04937525131550746,0.8171784736441425,0.5475558054612234,81.0187751661583,0.7142895971058221,0.881159649120689,0.2004778923719729,0.6085659124805178,0.1433376972974132,0.6247776266997354,0.5319818005936449,0.6589316316101375,0.37518809637633616,0.031689972045211956,0.38740795218583296,0.6017119087849457,0.7538480821688058,0.2070421748818687,0.7567651067182544,0.33803192758836964,0.5906124703986316,0.3725265117835918,0.5455426569280254,0.7229694086425686,0.19324648067786604,0.33002352581329214,0.5462406468355216,1.1003959152575882,0.284202571958293,1.0100334714992298,1.0011058259187928,0.4756722123246022,0.3303239000455747,0.27112137676536224,0.40364250416283987,0.12073003292981915,0.3774526018831428,0.717443771579549,0.2582697645576262,0.37666409133872386,0.06061665539501637,0.42937934377432535,0.4940428261534871,0.31851759906333205,0.44579323744446414,0.4268105203068863,0.625475058425168,0.49279584960284417,0.5787429678888331,0.553745704363637
happy,0.7808568217739404,0.6692485243437636,0.5482154607875477,175.921101532609,0.6050671322641403,0.8262406721976048,0.6517356520966595,0.039520230267114265,0.8262086908298324,0.5337940603356672,0.4870113072748055,0.5703370868723943,0.41375420951073316,0.5567572150972363,0.3520309834142269,0.8185680646835924,0.4716029715947374,0.4043540393193916,0.2687685460701815,0.5671939472871603,0.546776775031273,0.5971061534193766,0.24318702812371779,0.09970470029710676,0.65639782562664,0.871160465469127,0.24341159440252597,0.8973603208904246,0.5709777646840952,0.4982342738622926,0.4006128258635555,0.15387049514375084,0.5799098631641032,0.253804156484621,0.25495524075454495,0.608844081097441,0.022959298434069048,0.09774191757689056,0.368529409890812,0.4909963217197656,0.5039702299423158,0.30714135580005886,0.9883924650350348,0.2735120230846835,0.44230346197431947,0.3007533327965306,0.5309767041302678,0.6537403080116937,0.800894513633365,0.1276789338899455
relax,0.4385011654110748,0.611675902702286,0.6467643836486339,100.32743289022696,0.6356059923830255,0.29775902676854993,0.8894763580795892,0.7481570257448573,0.1637680532337069,0.2312242379708111,0.2382695624732734,0.6694924927241321,0.1788180583956332,0.41724391644797987,0.6136760991041935,0.4834585163633913,0.5647218789281765,0.23354932216281044,0.6487135933493111,0.3466970268810009,0.4188450814005147,0.5594329319764966,0.5257695553827121,0.5059950047538982,0.3123432945058111,0.425112647200202,0.500545897709259,0.15622869170822878,0.3843667584216553,0.5969199697582116,0.1806408490386644,0.78914541289856,0.6346229149026413,0.15647248997985472,0.7015631907541852,0.37777312830797544,0.47452600466750616,0.30843730831353566,0.5435423573638307,0.5151490578424559,0.240521238932845,0.15098384293782555,0.11774602194811565,0.3376930584112046,0.643117852944934,0.6627414196948603,0.47050472634815554,0.21075088608390902,0.3294813004940542,0.7880871597404815
sad,0.37884285884997965,0.5358544076703691,0.23108737910627813,116.82915227295175,0.3855788595802305,0.7616781784439409,0.6933894265517033,0.3760735133562751,0.46833399316308416,0.36222093998984284,0.14514170086374756,0.2856393926131958,0.549554331930205,0.5813148745573955,0.5371369758981597,0.42456673651034105,0.7332666514302464,0.5158854761402344,0.6758134570239869,0.05655621694937035,0.48060006290458557,0.57094700695952,0.14380858656962764,0.446887074321736,0.42447573974384856,0.8968501506038842,0.5999991382359016,0.5414647566996682,0.7092477886584184,0.5921243967097597,0.38558075175289175,0.76786898256364,0.17279504438454812,0.48158514889831694,0.09453375114171622,0.44849305555602925,0.4302767618444412,0.7542865375295659,0.08089342772679987,0.29955257256285056,0.5725150219712704,0.42237184784250037,0.4756779781429913,0.1611129376618614,0.35229541297714273,0.8112602520558141,0.487122701561518,0.5938399240361183,0.47120291780588025,0.2042286211875587
angry,0.7334526065187492,0.625808096133124,1.0764092093417972,49.22093101747274,0.7056432303001201,0.1721140084907497,0.5393366419182695,0.7441266472657911,0.018033779024121732,0.44876688143959803,0.359197566489345,0.3245106754262196,0.5963031630648385,0.7801714266056489,0.4666803211927112,0.551371606890005,0.5285771882648119,0.5004508765891036,0.22766434057197343,0.7771111504307232,0.573798842039709,0.5987203725006445,0.29837259274360445,0.38519490050268984,0.4559664505723054,0.11646882663778707,0.0779914187005804,0.349813017340358,0.6306301916105975,0.3367156525175148,0.24529870060232162,0.2963285866905825,0.29981377466352205,0.34122803666859397,0.870371525231488,0.6216021041383597,0.5934775000994907,0.6500875263292336,0.186170003195584,0.1664931348468121,0.18115044393646831,0.6030878731024295,0.3169597172056168,0.11554778248827204,0.3922509499450467,0.44034861707134315,0.5671033184236405,0.5627377551780107,0.292954859031623,0.6714140981284278
happy,0.3402016165624605,0.46093091582373924,0.6716935176258387,67.90892980278294,0.35766214410471564,0.6479170124232827,0.2855667058487451,0.4038019940989823,0.6389355445107231,1.0135231103589937,0.6513511261906867,0.6181599407475029,0.6327003959181824,0.23170243148323766,0.528899184669977,0.49255837791589957,0.580396135093189,0.5291270131189677,0.5949249193542782,0.4221332012751996,0.5146522293429482,0.19304285848575198,0.42002318049927156,0.8477083870441608,0.579702084907064,0.4947697406542308,0.9740308190635867,0.15979125542473022,0.22263611113844506,0.9281778528190682,0.5114902340122335,0.43935424092755154,0.1554322314698257,0.5073821577122505,0.531656226703094,0.18426648643858448,0.3648882711208294,0.3414969074378944,0.4195006265048497,0.18857010755220344,0.6595813793440616,0.5273638411409749,0.3571066077746205,0.27528292876871535,0.465894462430596,0.3054228617483742,0.3891426454412411,0.43243240808134775,0.903217092676782,0.7366545770826092
relax,0.7336636768341559,0.5924814032510975,0.22066824776719135,97.92544477113104,0.7426221149033451,0.18543384265817792,0.6591383017183161,1.0806523063156916,0.765454161497433,0.8535072838904969,0.5545846876105401,0.7419829871912474,0.3205366964114911,0.6989659530853066,0.6635970335151908,0.5724777935094157,0.8290018549296245,0.3653037905381529,0.4532356208815845,0.5238655103395741,0.24259725722764985,0.5567329859500619,0.07026739676153826,0.7617386336070523,0.5116593416414914,0.3697767740240592,0.2914065969262196,0.4413552425952031,0.6720649276931034,0.6369347446843902,0.3236155131803848,0.28849008184309144,0.5156967097279574,0.26484418820797706,0.4304111339902236,0.432174896664809,0.453639446476485,0.5864222269656817,0.13705258948756166,0.01902094828033664,0.29055976809193135,0.6875547953252772,0.877519245527127,0.5913146035968497,0.4517546580598276,0.054471229503792795,0.0857597754129602,0.34649045961264724,0.45048159246265995,0.8251563502639897
sad,0.7169513648856114,0.5568512697479051,0.2775388072647146,51.96102208775548,0.5635319217678588,0.6742627447099316,0.5979703155613961,0.2413505100983363,0.6626669071980215,0.6064777417753529,0.23233339845245543,0.30391975742493604,0.6721239936403917,0.44137311621352726,0.8972868254091143,0.6252823190161441,0.3783422029526827,0.4974485999022668,0.5158458481594296,0.3179024216895725,0.2718529504555933,0.6753474734523748,0.7113183242605239,0.6509453673882397,0.8788295235809505,0.36455669099709953,0.9185676915177825,0.2747697203614618,0.2468286091578768,0.060010279462687444,0.38855117154329577,0.3740694157926366,0.49027745819143514,0.4651354186633481,0.1686254664698506,0.32707326821650057,0.31952820695522327,0.045961007828113735,0.1894937132401051,0.26317101291201345,0.696430418511431,0.3963517529873482,0.5808063644930616,0.07738200082386842,0.798553620753498,0.8252755157560232,0.00041375821384348477,0.32367081902103795,0.6239413932538775,0.6610971133845456
angry,0.33037631737819456,0.42362513423658676,0.3506547347387143,105.52090234730598,0.7992946328654782,0.3072394607146989,0.7502051244421035,0.3045819819132781,0.28809319687577895,0.7046486545858033,0.7304840945019042,0.7128524841906636,0.1710506479454647,0.3835122554819873,0.7057471480008304,0.5103854601409736,0.23157678845063395,0.6145794847813604,0.32129818525213244,0.9486312120980529,0.8862103656045647,0.6510243565888918,0.8402516761924435,0.5161978375308452,0.691359373593754,0.8694300738255187,0.5613746704485781,0.43620320712142907,0.07384451045572105,0.4792166185696265,0.7058557961405778,0.7364083568919074,0.486090350857827,0.30237363304268333,0.004843054253596999,0.3062172279701723,0.3326969649970512,0.34613098245108076,0.48692250009459415,0.8533404895714236,0.4307081647595163,0.3225267519218093,0.3797862358194648,0.32788349164797254,0.2929265599129003,0.5300496396865138,0.6127030840829499,0.552421515893622,0.6143854835011953,0.6084369023371339
